,vicprice,vicdemand,class
38296,0.5372,50.12950000000001,UP
38297,0.447,48.2134,UP
38298,0.4144,45.8571,UP
38299,0.313,42.9829,UP
38300,0.3756,39.9793,UP
38301,0.3554,38.4516,UP
38302,0.3924,43.811499999999995,UP
38303,0.33240000000000003,42.620400000000004,UP
38304,0.3378,42.3356,DOWN
38305,0.3612,41.274,UP
38306,0.3795,47.3848,UP
38307,0.3872,46.7633,UP
38308,0.3702,44.1481,UP
38309,0.3319,41.2222,DOWN
38310,0.241,38.6587,DOWN
38311,0.22290000000000001,37.467600000000004,DOWN
38312,0.23809999999999998,35.4221,DOWN
38313,0.2304,35.8105,DOWN
38314,0.2742,35.551500000000004,DOWN
38315,0.29910000000000003,39.2025,DOWN
38316,0.4277,45.4169,UP
38317,0.4348,52.58930000000001,UP
38318,0.3238,57.6385,DOWN
38319,0.4815,66.8307,UP
38320,0.5781,72.1129,UP
38321,0.7363999999999999,73.7701,UP
38322,0.9958,75.3237,UP
38323,0.7756,74.521,UP
38324,0.5415,73.2004,UP
38325,0.5368,72.8379,UP
38326,0.5087,72.24239999999999,UP
38327,0.5035000000000001,70.7405,UP
38328,0.5073,69.8343,UP
38329,0.49129999999999996,68.8503,UP
38330,0.5012,71.1807,UP
38331,0.49959999999999993,71.4915,UP
38332,0.5029,70.9995,UP
38333,0.5091,71.0513,UP
38334,0.5133000000000001,70.24860000000001,UP
38335,0.5845,71.07719999999999,UP
38336,0.5561,70.87,UP
38337,0.612,73.6147,UP
38338,0.7661,78.48270000000001,UP
38339,0.9782000000000001,83.8944,UP
38340,0.9751,82.03,UP
38341,0.7931,77.2139,UP
38342,0.5947,71.43969999999999,UP
38343,0.5544,67.6075,UP
38344,0.5243,63.7494,UP
38345,0.49810000000000004,61.3672,DOWN
38346,0.48050000000000004,57.457300000000004,DOWN
38347,0.3542,53.9099,DOWN
38348,0.4437,49.559799999999996,DOWN
38349,0.3999,46.0642,DOWN
38350,0.6157,53.417899999999996,UP
38351,0.6172000000000001,51.1911,UP
38352,0.48919999999999997,49.715199999999996,DOWN
38353,0.4157,47.5142,DOWN
38354,0.5746,54.5054,UP
38355,0.5656,53.0295,UP
38356,0.4965,50.3625,DOWN
38357,0.41729999999999995,46.5821,DOWN
38358,0.38029999999999997,44.717800000000004,DOWN
38359,0.3037,41.998999999999995,DOWN
38360,0.3801,40.6007,DOWN
38361,0.2997,38.9436,DOWN
38362,0.3087,39.7204,DOWN
38363,0.3226,42.749900000000004,DOWN
38364,0.3484,49.8964,DOWN
38365,0.39899999999999997,57.6385,DOWN
38366,0.3604,63.3351,DOWN
38367,0.5037,71.93159999999999,DOWN
38368,0.5787,75.6085,UP
38369,0.9154000000000001,77.4469,UP
38370,1.0598,79.6479,UP
38371,0.7115,76.9808,UP
38372,0.6007,75.4013,UP
38373,0.5974,73.7701,UP
38374,0.5329999999999999,71.4915,DOWN
38375,0.5222,69.8084,DOWN
38376,0.5004,67.6075,DOWN
38377,0.4954,67.0378,DOWN
38378,0.49979999999999997,69.10929999999999,DOWN
38379,0.4832,68.203,DOWN
38380,0.47219999999999995,66.02799999999999,DOWN
38381,0.4242,65.0958,DOWN
38382,0.483,64.1895,DOWN
38383,0.4553,63.593999999999994,DOWN
38384,0.494,62.8949,DOWN
38385,0.5118,65.6396,DOWN
38386,0.6311,72.3718,UP
38387,1.4224999999999999,82.289,UP
38388,1.1998,83.2729,UP
38389,0.8074,79.1559,UP
38390,0.6498,74.70219999999999,UP
38391,0.5492,70.3263,UP
38392,0.5793,67.6592,UP
38393,0.5798,65.3547,UP
38394,0.5197,61.60020000000001,DOWN
38395,0.43039999999999995,57.9492,DOWN
38396,0.4965,53.3143,DOWN
38397,0.38430000000000003,50.0259,DOWN
38398,0.5630999999999999,55.1528,UP
38399,0.7513,54.2724,UP
38400,1.1793,52.0715,UP
38401,0.828,50.5697,UP
38402,0.9468000000000001,56.550999999999995,UP
38403,0.6612,55.463499999999996,UP
38404,0.6284,52.3563,UP
38405,0.4693,49.4045,DOWN
38406,0.4071,46.608,DOWN
38407,0.3247,43.966899999999995,DOWN
38408,0.3656,42.3874,DOWN
38409,0.3384,41.274,DOWN
38410,0.3392,42.024899999999995,DOWN
38411,0.3749,44.3811,DOWN
38412,0.3535,51.34649999999999,DOWN
38413,0.4844,60.460899999999995,DOWN
38414,0.3868,65.3806,DOWN
38415,0.5238999999999999,74.49510000000001,DOWN
38416,0.5761999999999999,77.9907,DOWN
38417,0.6219,79.855,UP
38418,0.7131000000000001,80.60589999999999,UP
38419,0.6824,79.2077,UP
38420,0.6114999999999999,76.92909999999999,UP
38421,0.5654,74.6763,DOWN
38422,0.5133000000000001,71.9575,DOWN
38423,0.49329999999999996,68.2548,DOWN
38424,0.494,68.4619,DOWN
38425,0.4931,67.6334,DOWN
38426,0.4493,70.0155,DOWN
38427,0.41790000000000005,69.44590000000001,DOWN
38428,0.32139999999999996,68.1771,DOWN
38429,0.2804,66.4164,DOWN
38430,0.259,65.45830000000001,DOWN
38431,0.2813,66.4682,DOWN
38432,0.3814,67.47800000000001,DOWN
38433,0.47959999999999997,71.0254,DOWN
38434,0.5299,76.20400000000001,DOWN
38435,0.6097,82.3666,UP
38436,0.6151,80.9166,UP
38437,0.5881,76.5407,UP
38438,0.5162,72.24239999999999,DOWN
38439,0.5091,69.3682,DOWN
38440,0.4994,65.769,DOWN
38441,0.4672,62.6618,DOWN
38442,0.42900000000000005,59.5287,DOWN
38443,0.3236,56.084900000000005,DOWN
38444,0.39760000000000006,52.175000000000004,DOWN
38445,0.2833,49.1714,DOWN
38446,0.4373,54.2724,DOWN
38447,0.4732,53.469699999999996,DOWN
38448,0.46759999999999996,51.8902,UP
38449,0.35209999999999997,49.559799999999996,DOWN
38450,0.6076,56.3956,UP
38451,0.46740000000000004,54.583099999999995,UP
38452,0.45890000000000003,51.9938,DOWN
38453,0.4111,48.316900000000004,DOWN
38454,0.3421,45.520500000000006,DOWN
38455,0.2894,43.656099999999995,DOWN
38456,0.28600000000000003,41.998999999999995,DOWN
38457,0.2725,40.9632,DOWN
38458,0.3508,41.584700000000005,DOWN
38459,0.27690000000000003,42.749900000000004,DOWN
38460,0.3382,48.6018,DOWN
38461,0.3978,58.7002,DOWN
38462,0.3548,62.81719999999999,DOWN
38463,0.4979,71.62089999999999,UP
38464,0.5667,74.65039999999999,UP
38465,0.5625,74.9353,UP
38466,0.6047,77.68,UP
38467,0.5665,74.8576,UP
38468,0.5198999999999999,72.9933,UP
38469,0.49829999999999997,71.595,UP
38470,0.4902,70.4039,UP
38471,0.4882,69.6271,UP
38472,0.4528,66.9601,UP
38473,0.3984,66.51989999999999,DOWN
38474,0.3808,68.7468,DOWN
38475,0.4057,68.1253,DOWN
38476,0.4049,66.986,DOWN
38477,0.4044,64.6556,DOWN
38478,0.37929999999999997,62.9726,DOWN
38479,0.3589,62.0145,DOWN
38480,0.36679999999999996,62.1699,DOWN
38481,0.4269,64.34490000000001,DOWN
38482,0.4533,70.0155,DOWN
38483,0.5952999999999999,79.75139999999999,UP
38484,0.6082,80.8389,UP
38485,0.5881,77.52459999999999,UP
38486,0.5405,73.07090000000001,UP
38487,0.5135,70.4557,UP
38488,0.5079,67.50389999999999,UP
38489,0.49579999999999996,64.81099999999999,UP
38490,0.4269,61.134100000000004,DOWN
38491,0.2916,57.14660000000001,DOWN
38492,0.4346,54.2983,DOWN
38493,0.3184,50.3884,DOWN
38494,0.48960000000000004,57.2501,UP
38495,0.42310000000000003,54.660799999999995,DOWN
38496,0.398,53.495599999999996,DOWN
38497,0.356,50.2848,DOWN
38498,0.426,57.6126,DOWN
38499,0.3319,55.6706,DOWN
38500,0.31970000000000004,52.2268,DOWN
38501,0.3124,48.912499999999994,DOWN
38502,0.2522,45.2874,DOWN
38503,0.2192,42.775800000000004,DOWN
38504,0.2964,41.1445,DOWN
38505,0.327,40.678399999999996,DOWN
38506,0.30560000000000004,40.9891,DOWN
38507,0.34359999999999996,43.7597,DOWN
38508,0.387,50.3366,DOWN
38509,0.46030000000000004,59.1144,UP
38510,0.3895,64.4485,DOWN
38511,0.5146999999999999,73.07090000000001,UP
38512,0.5384,77.2398,UP
38513,0.5688000000000001,79.13,UP
38514,0.6807,79.9845,UP
38515,0.6849,78.6639,UP
38516,0.5378,78.1978,UP
38517,0.5341,76.696,UP
38518,0.5102,75.5308,UP
38519,0.5021,74.5987,UP
38520,0.48789999999999994,72.2683,UP
38521,0.4909,69.4718,UP
38522,0.4977,72.3718,UP
38523,0.4414,70.9995,DOWN
38524,0.3579,69.86019999999999,DOWN
38525,0.2985,67.8405,DOWN
38526,0.4073,66.1315,DOWN
38527,0.4071,64.2413,DOWN
38528,0.4086,63.153800000000004,DOWN
38529,0.4767,66.1056,UP
38530,0.505,70.4039,UP
38531,0.571,77.0585,UP
38532,0.6165,76.8514,UP
38533,0.5368,72.9415,UP
38534,0.49979999999999997,68.5655,UP
38535,0.41190000000000004,64.4744,DOWN
38536,0.4092,61.651999999999994,DOWN
38537,0.4146,59.0368,DOWN
38538,0.3941,55.9555,DOWN
38539,0.3396,52.615199999999994,DOWN
38540,0.3887,50.7509,DOWN
38541,0.3899,48.3687,DOWN
38542,0.42360000000000003,55.826,DOWN
38543,0.41669999999999996,55.0233,DOWN
38544,0.42379999999999995,51.6313,UP
38545,0.4144,48.9384,UP
38546,0.4778,54.401900000000005,UP
38547,0.4319,51.6572,UP
38548,0.3812,48.3687,DOWN
38549,0.3581,44.4588,DOWN
38550,0.3245,41.6106,DOWN
38551,0.22430000000000003,37.2605,DOWN
38552,0.20339999999999997,35.499700000000004,DOWN
38553,0.1658,32.7033,DOWN
38554,0.1483,31.149700000000003,DOWN
38555,0.1606,30.838900000000002,DOWN
38556,0.2183,32.755,DOWN
38557,0.25179999999999997,34.3604,DOWN
38558,0.193,32.832699999999996,DOWN
38559,0.2777,36.8721,DOWN
38560,0.30179999999999996,42.232,UP
38561,0.4562,46.7115,UP
38562,0.5162,49.559799999999996,UP
38563,0.4931,49.3527,UP
38564,0.5002000000000001,47.7214,UP
38565,0.4225,45.391,UP
38566,0.38370000000000004,44.1222,UP
38567,0.3029,42.516799999999996,UP
38568,0.21250000000000002,40.3159,UP
38569,0.2798,37.933699999999995,UP
38570,0.22390000000000002,37.1569,UP
38571,0.2356,35.914,UP
38572,0.2316,34.8783,UP
38573,0.2316,34.6194,UP
38574,0.20149999999999998,33.247,UP
38575,0.2682,32.9622,UP
38576,0.3407,32.8068,UP
38577,0.5978,36.742599999999996,UP
38578,0.5083,45.0544,UP
38579,0.6718,56.1626,UP
38580,0.688,59.425200000000004,UP
38581,0.6035999999999999,57.457300000000004,UP
38582,0.5634,54.376000000000005,UP
38583,0.549,50.7509,UP
38584,0.532,49.3009,UP
38585,0.47800000000000004,47.0741,UP
38586,0.3199,45.183800000000005,DOWN
38587,0.2235,42.2579,DOWN
38588,0.26589999999999997,41.0668,DOWN
38589,0.25339999999999996,40.574799999999996,DOWN
38590,0.37,47.7991,DOWN
38591,0.3101,47.566,DOWN
38592,0.3889,45.7276,DOWN
38593,0.2748,44.2517,DOWN
38594,0.32030000000000003,49.4303,DOWN
38595,0.2781,47.6437,DOWN
38596,0.3157,42.594500000000004,DOWN
38597,0.2777,40.1864,DOWN
38598,0.2393,38.348,DOWN
38599,0.1982,35.3703,DOWN
38600,0.1521,32.7809,DOWN
38601,0.14170000000000002,30.476399999999998,DOWN
38602,0.1454,28.741600000000002,DOWN
38603,0.1454,26.9032,DOWN
38604,0.1454,26.178099999999997,DOWN
38605,0.1699,27.8353,DOWN
38606,0.1531,22.6567,DOWN
38607,0.1859,24.2103,DOWN
38608,0.2547,28.689799999999998,DOWN
38609,0.22560000000000002,32.340799999999994,UP
38610,0.2009,34.4381,UP
38611,0.2009,35.2926,UP
38612,0.26189999999999997,35.6033,UP
38613,0.21749999999999997,34.800599999999996,UP
38614,0.40590000000000004,33.4542,UP
38615,0.39339999999999997,32.4443,UP
38616,0.3891,32.289,UP
38617,0.372,30.968400000000003,DOWN
38618,0.36350000000000005,31.8488,DOWN
38619,0.2281,30.2952,DOWN
38620,0.20270000000000002,29.6479,DOWN
38621,0.1951,28.8193,DOWN
38622,0.20149999999999998,29.5184,DOWN
38623,0.20149999999999998,29.4666,DOWN
38624,0.1516,28.8969,DOWN
38625,0.3405,31.822899999999997,UP
38626,0.41650000000000004,39.5391,UP
38627,0.5181,51.6572,UP
38628,0.5363,56.343900000000005,UP
38629,0.5131,55.5412,UP
38630,0.4784,54.142900000000004,UP
38631,0.4516,52.90010000000001,UP
38632,0.38470000000000004,50.207100000000004,UP
38633,0.37789999999999996,48.912499999999994,UP
38634,0.3932,45.779399999999995,UP
38635,0.3376,42.490899999999996,UP
38636,0.39740000000000003,38.7882,UP
38637,0.3639,38.5293,UP
38638,0.3639,43.5008,UP
38639,0.32299999999999995,42.8793,DOWN
38640,0.2827,40.548899999999996,DOWN
38641,0.2748,39.875699999999995,DOWN
38642,0.3292,46.0383,DOWN
38643,0.3411,44.976699999999994,UP
38644,0.3143,43.7338,DOWN
38645,0.2842,40.2382,DOWN
38646,0.24889999999999998,37.623,DOWN
38647,0.2077,34.955999999999996,DOWN
38648,0.20070000000000002,33.2988,DOWN
38649,0.243,33.3765,DOWN
38650,0.2356,33.583600000000004,DOWN
38651,0.2318,36.0694,DOWN
38652,0.3494,43.216,DOWN
38653,0.4163,52.0197,UP
38654,0.3415,59.0627,DOWN
38655,0.4931,67.4521,UP
38656,0.516,72.9156,UP
38657,0.5317999999999999,74.3656,UP
38658,0.6219,75.1683,UP
38659,0.6776,74.65039999999999,UP
38660,0.6452,74.521,UP
38661,0.5839,74.0808,UP
38662,0.6447999999999999,73.4335,UP
38663,0.7941,73.04509999999999,UP
38664,0.6462,72.1388,UP
38665,0.7227,72.9674,UP
38666,0.8097,75.6344,UP
38667,0.8500000000000001,74.9871,UP
38668,0.6882,72.812,UP
38669,0.6078,71.8022,UP
38670,0.6009,69.44590000000001,UP
38671,0.5376,68.9798,UP
38672,0.6114999999999999,69.0575,UP
38673,0.7736,70.55930000000001,UP
38674,0.7092,75.8156,UP
38675,0.8645999999999999,81.35679999999999,UP
38676,0.7563,81.1497,UP
38677,0.6483,76.0487,UP
38678,0.526,72.1129,UP
38679,0.46950000000000003,67.6334,DOWN
38680,0.45659999999999995,64.5262,DOWN
38681,0.4622,61.962700000000005,DOWN
38682,0.40049999999999997,58.3894,DOWN
38683,0.35000000000000003,54.945600000000006,DOWN
38684,0.37620000000000003,51.0875,DOWN
38685,0.3685,48.316900000000004,DOWN
38686,0.5309,53.5733,UP
38687,0.4771,51.34649999999999,DOWN
38688,0.494,49.8705,DOWN
38689,0.45719999999999994,47.6955,DOWN
38690,0.5212,54.557199999999995,UP
38691,0.436,52.3304,DOWN
38692,0.4279,49.1714,DOWN
38693,0.38739999999999997,46.1678,DOWN
38694,0.33549999999999996,41.8954,DOWN
38695,0.328,39.8498,DOWN
38696,0.32339999999999997,38.0114,DOWN
38697,0.3174,37.1569,DOWN
38698,0.3592,36.6132,DOWN
38699,0.3916,38.7882,DOWN
38700,0.3488,47.2294,DOWN
38701,0.392,55.1528,DOWN
38702,0.3808,60.9011,DOWN
38703,0.5071,69.0057,DOWN
38704,0.5393,74.029,DOWN
38705,0.5355000000000001,74.13260000000001,DOWN
38706,0.5646,76.8255,UP
38707,0.5607,75.78970000000001,UP
38708,0.549,75.8415,UP
38709,0.5245,74.4692,DOWN
38710,0.5135,73.7442,DOWN
38711,0.5152,73.07090000000001,DOWN
38712,0.5133000000000001,71.595,DOWN
38713,0.5079,70.27449999999999,DOWN
38714,0.5062,72.6308,DOWN
38715,0.4952,70.76639999999999,DOWN
38716,0.4952,69.2128,DOWN
38717,0.48919999999999997,67.4003,DOWN
38718,0.48650000000000004,65.3806,DOWN
38719,0.4491,64.4485,DOWN
38720,0.49959999999999993,64.00829999999999,UP
38721,0.5102,66.02799999999999,UP
38722,0.4994,70.9218,UP
38723,0.6934,79.2595,UP
38724,0.6335999999999999,78.405,UP
38725,0.5843,75.50489999999999,UP
38726,0.5131,71.36200000000001,UP
38727,0.4985,67.1673,UP
38728,0.49810000000000004,65.17349999999999,UP
38729,0.48050000000000004,61.5484,UP
38730,0.4416,58.7519,DOWN
38731,0.4049,54.2724,DOWN
38732,0.4115,51.0875,DOWN
38733,0.3816,47.0482,DOWN
38734,0.43579999999999997,53.3402,DOWN
38735,0.41900000000000004,50.699099999999994,DOWN
38736,0.41729999999999995,48.8089,DOWN
38737,0.3978,46.4008,DOWN
38738,0.4373,51.9938,DOWN
38739,0.4144,50.8545,DOWN
38740,0.4051,46.8669,DOWN
38741,0.37829999999999997,43.371300000000005,DOWN
38742,0.3828,40.1864,DOWN
38743,0.24680000000000002,37.856,DOWN
38744,0.24489999999999998,35.681000000000004,DOWN
38745,0.2366,35.0596,DOWN
38746,0.2208,34.3863,DOWN
38747,0.2293,36.8721,DOWN
38748,0.3388,44.1999,DOWN
38749,0.4439,53.495599999999996,UP
38750,0.3718,58.90729999999999,DOWN
38751,0.5031,67.47800000000001,UP
38752,0.5089,70.9477,UP
38753,0.5044,70.9218,UP
38754,0.5004,71.9057,UP
38755,0.44270000000000004,70.9477,DOWN
38756,0.48069999999999996,69.7825,UP
38757,0.4501,68.4878,DOWN
38758,0.4391,67.3226,DOWN
38759,0.41729999999999995,65.71719999999999,DOWN
38760,0.4152,63.930600000000005,DOWN
38761,0.4067,63.7235,DOWN
38762,0.4123,66.26100000000001,DOWN
38763,0.4073,64.8887,DOWN
38764,0.4092,63.076100000000004,DOWN
38765,0.41130000000000005,63.3868,DOWN
38766,0.4117,62.480599999999995,DOWN
38767,0.41279999999999994,62.6618,DOWN
38768,0.4123,62.2734,DOWN
38769,0.4391,65.3806,DOWN
38770,0.5044,71.1031,UP
38771,0.6032,77.7835,UP
38772,0.6009,78.43090000000001,UP
38773,0.5966,74.3915,UP
38774,0.528,69.65299999999999,UP
38775,0.511,67.19319999999999,UP
38776,0.4769,63.4127,UP
38777,0.44079999999999997,60.1243,UP
38778,0.4098,57.353699999999996,DOWN
38779,0.3673,53.9358,DOWN
38780,0.4026,50.62140000000001,DOWN
38781,0.3729,47.3589,DOWN
38782,0.4599,54.583099999999995,UP
38783,0.4283,52.692899999999995,UP
38784,0.41359999999999997,50.5955,DOWN
38785,0.39430000000000004,49.0419,DOWN
38786,0.447,55.204600000000006,UP
38787,0.4148,53.7027,DOWN
38788,0.42440000000000005,49.275000000000006,UP
38789,0.3995,45.9606,UP
38790,0.3606,42.3097,DOWN
38791,0.2811,40.031099999999995,DOWN
38792,0.2532,37.7007,DOWN
38793,0.20270000000000002,36.8721,DOWN
38794,0.2376,38.2444,DOWN
38795,0.2794,39.7204,DOWN
38796,0.41190000000000004,48.291000000000004,DOWN
38797,0.5818,56.576899999999995,UP
38798,0.4678,62.2475,UP
38799,0.5609000000000001,70.0932,UP
38800,0.5958,74.1067,UP
38801,0.5758,73.9254,UP
38802,0.5336,74.3397,UP
38803,0.5363,73.304,UP
38804,0.4628,71.6986,UP
38805,0.4487,69.3682,DOWN
38806,0.4487,68.5655,DOWN
38807,0.38639999999999997,67.4003,DOWN
38808,0.39509999999999995,65.9503,DOWN
38809,0.2983,66.0021,DOWN
38810,0.45599999999999996,68.0476,UP
38811,0.41590000000000005,66.8824,DOWN
38812,0.4061,65.8726,DOWN
38813,0.414,64.319,DOWN
38814,0.40590000000000004,62.5842,DOWN
38815,0.4057,61.134100000000004,DOWN
38816,0.4111,60.7198,DOWN
38817,0.4555,61.910900000000005,UP
38818,0.4923,66.5976,UP
38819,0.5897,75.246,UP
38820,0.6537000000000001,78.56030000000001,UP
38821,0.6012,75.29780000000001,UP
38822,0.5816,71.9057,UP
38823,0.5191,68.6691,UP
38824,0.5172,66.33869999999999,UP
38825,0.4707,62.7136,UP
38826,0.4061,59.3993,DOWN
38827,0.383,56.6805,DOWN
38828,0.3826,52.666999999999994,DOWN
38829,0.3594,49.533899999999996,DOWN
38830,0.4325,57.69030000000001,DOWN
38831,0.4285,55.593,DOWN
38832,0.4225,53.469699999999996,DOWN
38833,0.4188,51.1134,DOWN
38834,0.4493,56.887600000000006,UP
38835,0.4653,55.3081,UP
38836,0.4302,50.466100000000004,DOWN
38837,0.40049999999999997,47.773199999999996,DOWN
38838,0.40940000000000004,44.3553,DOWN
38839,0.3336,42.3615,DOWN
38840,0.29910000000000003,39.875699999999995,DOWN
38841,0.2792,39.435500000000005,DOWN
38842,0.26649999999999996,39.332,DOWN
38843,0.2644,42.0766,DOWN
38844,0.38330000000000003,49.6116,DOWN
38845,0.4877,58.3894,UP
38846,0.4607,63.8011,UP
38847,0.5630999999999999,70.2227,UP
38848,0.585,76.61829999999999,UP
38849,0.5866,77.3175,UP
38850,0.5941,78.63799999999999,UP
38851,0.5916,77.5505,UP
38852,0.5717,75.9969,UP
38853,0.5661,74.13260000000001,UP
38854,0.5519,72.6567,UP
38855,0.5372,70.55930000000001,UP
38856,0.48840000000000006,67.97,UP
38857,0.47609999999999997,64.4744,UP
38858,0.49870000000000003,66.8824,UP
38859,0.47879999999999995,65.2253,UP
38860,0.4568,63.4645,DOWN
38861,0.4497,60.84929999999999,DOWN
38862,0.41190000000000004,59.477000000000004,DOWN
38863,0.41729999999999995,57.8975,DOWN
38864,0.45659999999999995,58.1564,DOWN
38865,0.4954,59.243900000000004,UP
38866,0.5093000000000001,64.4744,UP
38867,0.5775,71.82809999999999,UP
38868,0.5796,73.8736,UP
38869,0.5673,71.9834,UP
38870,0.5301,67.7628,UP
38871,0.4445,64.29310000000001,DOWN
38872,0.42579999999999996,61.3154,DOWN
38873,0.41859999999999997,58.855500000000006,DOWN
38874,0.4032,54.7903,DOWN
38875,0.3247,51.5536,DOWN
38876,0.3747,49.689299999999996,DOWN
38877,0.398,48.6535,DOWN
38878,0.4576,57.69030000000001,DOWN
38879,0.44600000000000006,55.9814,DOWN
38880,0.5277999999999999,53.443799999999996,UP
38881,0.4317,49.8705,UP
38882,0.4595,54.583099999999995,DOWN
38883,0.39649999999999996,52.12329999999999,DOWN
38884,0.3571,48.8348,DOWN
38885,0.3257,45.1321,DOWN
38886,0.2904,41.0668,DOWN
38887,0.2734,38.7882,DOWN
38888,0.1647,35.706900000000005,DOWN
38889,0.1631,33.6354,DOWN
38890,0.1593,31.5122,DOWN
38891,0.1608,31.538100000000004,DOWN
38892,0.2202,33.972,DOWN
38893,0.2678,35.914,DOWN
38894,0.2073,34.7488,DOWN
38895,0.32239999999999996,39.461400000000005,DOWN
38896,0.43229999999999996,43.5785,UP
38897,0.5089,47.5401,UP
38898,0.5573,51.501799999999996,UP
38899,0.5548,52.2009,UP
38900,0.5492,53.391999999999996,UP
38901,0.5008,51.83839999999999,UP
38902,0.49579999999999996,50.958099999999995,UP
38903,0.4954,49.1973,UP
38904,0.4672,48.1616,UP
38905,0.4803,46.8928,UP
38906,0.483,48.5241,UP
38907,0.4672,46.944599999999994,UP
38908,0.40800000000000003,45.8312,UP
38909,0.41669999999999996,44.0445,UP
38910,0.41729999999999995,45.1062,UP
38911,0.4182,46.349000000000004,UP
38912,0.413,42.9052,UP
38913,0.44289999999999996,45.365100000000005,UP
38914,0.47800000000000004,49.7929,UP
38915,0.6022,58.2082,UP
38916,0.6248,60.7457,UP
38917,0.5943,58.6743,UP
38918,0.511,54.97149999999999,UP
38919,0.4483,50.8545,UP
38920,0.4618,49.4045,UP
38921,0.45570000000000005,48.55,UP
38922,0.43410000000000004,46.5821,UP
38923,0.41590000000000005,42.516799999999996,UP
38924,0.41729999999999995,40.4972,UP
38925,0.3469,39.461400000000005,DOWN
38926,0.4979,46.4785,UP
38927,0.388,45.623999999999995,DOWN
38928,0.2925,42.9311,DOWN
38929,0.2852,41.403400000000005,DOWN
38930,0.3247,45.5463,DOWN
38931,0.27399999999999997,43.1383,DOWN
38932,0.2009,39.616800000000005,DOWN
38933,0.2451,35.8881,DOWN
38934,0.1799,32.573800000000006,DOWN
38935,0.2092,29.570200000000003,DOWN
38936,0.1577,26.8255,DOWN
38937,0.1577,23.2004,DOWN
38938,0.16019999999999998,22.9156,DOWN
38939,0.1701,23.070899999999998,DOWN
38940,0.1689,23.6147,DOWN
38941,0.2019,25.3237,DOWN
38942,0.1884,24.6504,DOWN
38943,0.2056,21.1548,DOWN
38944,0.28809999999999997,26.2299,DOWN
38945,0.2661,32.4702,DOWN
38946,0.366,36.2765,UP
38947,0.2717,37.648900000000005,UP
38948,0.6043,37.467600000000004,UP
38949,0.6697,37.0016,UP
38950,0.619,38.6587,UP
38951,0.3903,39.616800000000005,UP
38952,0.41960000000000003,39.0989,UP
38953,0.41790000000000005,38.2185,UP
38954,0.4948,40.031099999999995,UP
38955,0.4568,38.865899999999996,UP
38956,0.43870000000000003,37.8301,UP
38957,0.44079999999999997,37.8301,UP
38958,0.3828,40.574799999999996,UP
38959,0.42579999999999996,39.9793,UP
38960,0.29619999999999996,42.594500000000004,UP
38961,0.5411,44.3035,UP
38962,0.5104,46.9964,UP
38963,0.5864,55.77419999999999,UP
38964,0.5935,57.6385,UP
38965,0.5436,56.6546,UP
38966,0.5486000000000001,53.9358,UP
38967,0.48979999999999996,51.1134,UP
38968,0.5139,49.3527,UP
38969,0.4647,48.8089,UP
38970,0.494,47.7991,UP
38971,0.2096,44.1481,UP
38972,0.2032,38.5293,UP
38973,0.20500000000000002,36.7167,UP
38974,0.3479,40.807900000000004,UP
38975,0.31029999999999996,41.869499999999995,DOWN
38976,0.2594,41.403400000000005,DOWN
38977,0.2781,40.3159,DOWN
38978,0.3189,45.0803,DOWN
38979,0.21189999999999998,40.7561,DOWN
38980,0.2748,39.798,DOWN
38981,0.2603,36.3542,DOWN
38982,0.183,31.538100000000004,DOWN
38983,0.16410000000000002,29.3112,DOWN
38984,0.1585,28.689799999999998,DOWN
38985,0.16390000000000002,27.3692,DOWN
38986,0.193,28.430899999999998,DOWN
38987,0.1973,31.0202,DOWN
38988,0.28809999999999997,39.0471,DOWN
38989,0.3257,47.2812,DOWN
38990,0.38330000000000003,55.1528,DOWN
38991,0.49129999999999996,62.5842,UP
38992,0.5460999999999999,66.67530000000001,UP
38993,0.5531999999999999,67.99589999999999,UP
38994,0.569,69.6271,UP
38995,0.5829,69.2905,UP
38996,0.5661,68.4619,UP
38997,0.5486000000000001,68.1771,UP
38998,0.5573,67.6075,UP
38999,0.5507,66.5458,UP
39000,0.5442,65.1994,UP
39001,0.5386,64.2672,UP
39002,0.538,66.67530000000001,UP
39003,0.5501,68.1771,UP
39004,0.5573,68.8244,UP
39005,0.5548,68.0994,UP
39006,0.5579999999999999,66.9601,UP
39007,0.7432,66.1574,UP
39008,0.5700000000000001,66.2869,UP
39009,0.6764,68.7727,UP
39010,0.8602000000000001,74.1067,UP
39011,1.0264,78.56030000000001,UP
39012,0.9884000000000001,76.7996,UP
39013,0.8247000000000001,72.52720000000001,UP
39014,0.555,68.7468,UP
39015,0.5561,65.0699,UP
39016,0.5559,61.8332,UP
39017,0.49959999999999993,58.311800000000005,UP
39018,0.409,54.401900000000005,DOWN
39019,0.22460000000000002,51.1393,DOWN
39020,0.43750000000000006,49.0419,DOWN
39021,0.3496,46.374900000000004,DOWN
39022,0.46090000000000003,51.9679,DOWN
39023,0.3986,50.440200000000004,DOWN
39024,0.4169,48.912499999999994,DOWN
39025,0.3758,46.8151,DOWN
39026,0.409,52.7965,DOWN
39027,0.37829999999999997,50.673199999999994,DOWN
39028,0.2889,47.2553,DOWN
39029,0.28709999999999997,44.1999,DOWN
39030,0.2526,40.782000000000004,DOWN
39031,0.194,36.2506,DOWN
39032,0.2281,34.3863,DOWN
39033,0.2777,35.1631,DOWN
