,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,year,month,date,day,prettydate
396,1001846249,Ugly Cartoons (Poorly Drawn) for Miserable People!,Comics,Comics,USD,2016-11-10,5000.0,2016-10-11 17:20:41,20.0,failed,3.0,US,0.0,20.0,5000.0,2016,10,11,11,2016-10-11
397,1001856035,The Daisy Dare Project (Canceled),Mixed Media,Art,USD,2011-12-10,2000.0,2011-11-04 23:49:23,0.0,canceled,0.0,US,0.0,0.0,2000.0,2011,11,04,04,2011-11-04
398,1001857288,Occupy the Left Forum Zine,Journalism,Journalism,USD,2012-04-12,1287.0,2012-03-13 01:45:25,227.0,failed,9.0,US,227.0,227.0,1287.0,2012,03,13,13,2012-03-13
399,1001863639,Last Man Standing - Card/board Game Survival,Tabletop Games,Games,GBP,2016-10-24,3500.0,2016-08-25 18:13:25,45.0,canceled,1.0,GB,59.3,54.67,4251.91,2016,08,25,25,2016-08-25
400,1001878319,DANCING CLASSROOMS GRVA 2013,Dance,Dance,USD,2013-02-10,6000.0,2013-01-11 13:37:11,6000.0,successful,63.0,US,6000.0,6000.0,6000.0,2013,01,11,11,2013-01-11
401,100188605,Daily Bread: Stories from Rural Greece,Photobooks,Photography,USD,2015-03-19,10000.0,2015-02-17 19:45:23,10290.0,successful,61.0,US,10290.0,10290.0,10000.0,2015,02,17,17,2015-02-17
402,1001892879,Monsters - A Short film by Christina Morris,Shorts,Film & Video,USD,2017-08-27,2500.0,2017-08-02 07:20:02,2575.0,successful,14.0,US,20.0,2575.0,2500.0,2017,08,02,02,2017-08-02
403,1001899204,Black Knight Brick Built BBQ Grill,Food,Food,GBP,2014-10-09,15000.0,2014-08-25 19:19:14,0.0,failed,0.0,GB,0.0,0.0,24051.18,2014,08,25,25,2014-08-25
404,1001904214,MKP - The Smart & Versatile Touch Screen Keyboard For All,Gadgets,Technology,GBP,2015-06-21,1700000.0,2015-04-22 22:40:38,970.0,canceled,4.0,GB,1444.02,1525.47,2673502.45,2015,04,22,22,2015-04-22
405,1001904397,Boating with Clyde: Adventures on the Puget Sound,Shorts,Film & Video,USD,2011-03-06,7500.0,2011-01-20 03:50:44,8294.63,successful,116.0,US,8294.63,8294.63,7500.0,2011,01,20,20,2011-01-20
406,1001916592,Beyond the Victory recording their debut EP,Rock,Music,USD,2012-11-14,800.0,2012-09-25 03:26:57,815.0,successful,14.0,US,815.0,815.0,800.0,2012,09,25,25,2012-09-25
407,1001923268,DayStay,Apps,Technology,USD,2017-06-25,15000.0,2017-05-26 17:33:40,30.0,failed,6.0,US,0.0,30.0,15000.0,2017,05,26,26,2017-05-26
408,1001924624,THE LEAGUE OF HONOR,Comics,Comics,USD,2012-10-23,60000.0,2012-08-24 07:09:47,320.0,failed,6.0,US,320.0,320.0,60000.0,2012,08,24,24,2012-08-24
409,100194308,making more bringpacks,Product Design,Design,USD,2014-09-15,15000.0,2014-08-16 06:00:13,935.0,failed,23.0,US,935.0,935.0,15000.0,2014,08,16,16,2014-08-16
410,1001951313,Projecteo: The tiny Instagram projector.,Product Design,Design,USD,2012-12-19,18000.0,2012-11-14 12:19:49,87207.5,successful,2789.0,US,87207.5,87207.5,18000.0,2012,11,14,14,2012-11-14
411,100196479,Digital Aristocracy: A Commoner's Guide to Digital Riches,Nonfiction,Publishing,USD,2012-05-29,2000.0,2012-05-09 19:17:25,0.0,failed,0.0,US,0.0,0.0,2000.0,2012,05,09,09,2012-05-09
412,1001967967,It's Time to Move On,Illustration,Art,USD,2017-06-14,2500.0,2017-05-15 16:28:45,185.0,failed,8.0,US,0.0,185.0,2500.0,2017,05,15,15,2017-05-15
413,1001973436,"Lazy Glamour: Eco-Underwear - soft, sustainable, and US-made",Fashion,Fashion,USD,2014-04-17,20000.0,2014-03-18 21:28:18,1034.0,failed,21.0,US,1034.0,1034.0,20000.0,2014,03,18,18,2014-03-18
414,1001975568,Saber Design Apparel,Apparel,Fashion,USD,2017-03-17,500.0,2017-02-15 22:16:57,0.0,failed,0.0,US,0.0,0.0,500.0,2017,02,15,15,2017-02-15
415,1001979324,Capturing the Soul of a Town,Documentary,Film & Video,USD,2017-11-30,10000.0,2017-10-21 00:00:14,2935.0,failed,44.0,US,336.0,2935.0,10000.0,2017,10,21,21,2017-10-21
416,1001981525,YOU - soft organic cotton underwear that gives back.,Apparel,Fashion,GBP,2017-12-11,20000.0,2017-11-10 19:01:10,20339.0,successful,213.0,GB,1435.92,27208.27,26754.78,2017,11,10,10,2017-11-10
417,1001988165,StoryBox - What will you make today?,Mixed Media,Art,USD,2014-02-06,3000.0,2014-01-07 14:46:31,1189.0,failed,29.0,US,1189.0,1189.0,3000.0,2014,01,07,07,2014-01-07
418,1001989065,Cyberines #1,Comic Books,Comics,USD,2014-11-16,550.0,2014-10-26 20:29:05,3318.0,successful,149.0,US,3318.0,3318.0,550.0,2014,10,26,26,2014-10-26
419,1001991458,Poems For Apostates & tales of a young Scientologist,Poetry,Publishing,USD,2014-05-31,10000.0,2014-05-01 17:47:49,101.0,failed,2.0,US,101.0,101.0,10000.0,2014,05,01,01,2014-05-01
420,1001994928,Screening of Mr Turner,Movie Theaters,Film & Video,GBP,2015-03-15,175.0,2015-01-31 11:38:54,41.0,failed,5.0,GB,61.79,60.9,259.93,2015,01,31,31,2015-01-31
421,1002004487,Senior Project Short Film: Home,Shorts,Film & Video,USD,2012-09-19,3000.0,2012-08-15 03:42:20,165.0,failed,5.0,US,165.0,165.0,3000.0,2012,08,15,15,2012-08-15
422,1002005884,Treasure Trapped,Documentary,Film & Video,GBP,2013-01-05,5500.0,2012-12-06 14:04:39,5539.69,successful,116.0,GB,8927.74,8932.68,8868.68,2012,12,06,06,2012-12-06
423,1002007289,Suburban Daze,Narrative Film,Film & Video,USD,2013-11-25,25000.0,2013-10-26 01:12:44,1185.0,failed,16.0,US,1185.0,1185.0,25000.0,2013,10,26,26,2013-10-26
424,1002027893,Flyover Farm,Food,Food,USD,2012-05-07,5500.0,2012-04-16 08:36:41,6510.0,successful,133.0,US,6510.0,6510.0,5500.0,2012,04,16,16,2012-04-16
425,1002029488,FOCUS ON THE FANS: Lions Tour 2017,Nonfiction,Publishing,GBP,2017-05-20,15000.0,2017-04-20 13:07:50,40.0,failed,2.0,GB,32.07,51.36,19261.39,2017,04,20,20,2017-04-20
426,1002031061,Zero Dark Thirty: Watches that make a difference,Product Design,Design,USD,2017-02-10,35000.0,2017-01-01 07:06:04,9123.0,failed,69.0,US,1008.0,9123.0,35000.0,2017,01,01,01,2017-01-01
427,1002042898,Baby Names NOT to Name Your Newborn,Nonfiction,Publishing,USD,2015-09-14,3000.0,2015-08-05 21:42:58,80.0,failed,2.0,US,80.0,80.0,3000.0,2015,08,05,05,2015-08-05
428,1002045558,Faithful: A Lesbian Mormon Story,Documentary,Film & Video,USD,2017-06-30,14500.0,2017-05-01 17:16:23,14875.0,successful,106.0,US,1635.0,14875.0,14500.0,2017,05,01,01,2017-05-01
429,1002058532,LAZER EDGE Series eBike - Starting at $499!,Technology,Technology,USD,2016-04-22,10000.0,2016-03-08 23:50:06,17771.0,successful,27.0,US,17771.0,17771.0,10000.0,2016,03,08,08,2016-03-08
430,1002058739,American Dart Football - Where You can be the Quarterback!!,Games,Games,USD,2012-07-01,6055.0,2012-05-17 14:46:48,0.0,canceled,0.0,US,0.0,0.0,6055.0,2012,05,17,17,2012-05-17
431,1002071867,InteliShake - Smart sports drinks bottle + built-in storage,Product Design,Design,USD,2014-11-13,20000.0,2014-10-13 10:24:42,20563.0,successful,244.0,US,20563.0,20563.0,20000.0,2014,10,13,13,2014-10-13
432,100207951,Face-To-Face: Short Film (Canceled),Shorts,Film & Video,USD,2012-07-14,600.0,2012-06-27 02:33:00,10.0,canceled,1.0,US,10.0,10.0,600.0,2012,06,27,27,2012-06-27
433,1002085616,Bailey the Golden Retriever Calendar,Animals,Photography,USD,2014-12-11,3000.0,2014-11-25 20:56:19,797.0,failed,27.0,US,797.0,797.0,3000.0,2014,11,25,25,2014-11-25
434,1002087593,Paintings and Portraits! (Custom paintings),Painting,Art,USD,2014-11-20,350.0,2014-11-07 01:31:39,161.0,failed,2.0,US,161.0,161.0,350.0,2014,11,07,07,2014-11-07
435,1002089437,The Spun Monkey Dyeworks and Lounge,Art,Art,USD,2011-02-17,4000.0,2011-01-18 16:02:54,4600.0,successful,76.0,US,4600.0,4600.0,4000.0,2011,01,18,18,2011-01-18
436,1002096459,Reusable Giant Coloring Poster in BLACK,Product Design,Design,CAD,2017-11-27,8000.0,2017-10-28 11:05:36,946.0,failed,18.0,CA,532.42,734.81,6214.07,2017,10,28,28,2017-10-28
437,1002098978,Lux3 – Wellness Lamp,Product Design,Design,EUR,2016-05-05,150000.0,2016-03-21 17:23:46,491.0,failed,16.0,IT,553.34,561.07,171405.06,2016,03,21,21,2016-03-21
438,1002100913,The Living Puppets: Novel,Fiction,Publishing,USD,2011-05-16,200.0,2011-04-16 22:26:09,0.0,failed,0.0,US,0.0,0.0,200.0,2011,04,16,16,2011-04-16
439,1002105969,A Romantic Christmas,Illustration,Art,GBP,2012-12-09,200.0,2012-11-26 20:58:06,58.0,failed,2.0,GB,92.98,93.49,322.39,2012,11,26,26,2012-11-26
440,1002109548,Projects of Earth: And They Call Us MONSTERS A Story of Bias,Comic Books,Comics,USD,2017-09-11,800.0,2017-08-21 19:20:41,947.0,successful,50.0,US,217.0,947.0,800.0,2017,08,21,21,2017-08-21
441,1002117681,"Yemanja Caribbean Restaurant, Bar, and Hostel",Food,Food,USD,2012-09-21,15000.0,2012-08-22 18:29:37,16656.0,successful,160.0,US,16656.0,16656.0,15000.0,2012,08,22,22,2012-08-22
442,1002117994,Eucalyptus Wear - Environmental Clothing Company,Apparel,Fashion,USD,2015-11-27,1500.0,2015-10-28 20:34:44,0.0,failed,0.0,US,0.0,0.0,1500.0,2015,10,28,28,2015-10-28
443,100212057,Jazz Funeral For Coney Island,Digital Art,Art,USD,2011-02-19,3000.0,2011-01-20 14:40:37,3005.33,successful,46.0,US,3005.33,3005.33,3000.0,2011,01,20,20,2011-01-20
444,1002122038,"Self Illusion's ""Best Friend/Worst Enemy"" EP",Rock,Music,USD,2012-01-02,3000.0,2011-11-29 08:00:09,200.0,failed,4.0,US,200.0,200.0,3000.0,2011,11,29,29,2011-11-29
445,1002125056,Blak.Woman.Dynamik-ReBoRn,Theater,Theater,USD,2012-02-07,6500.0,2011-12-24 22:20:59,1810.0,failed,21.0,US,1810.0,1810.0,6500.0,2011,12,24,24,2011-12-24
446,1002125164,Cause Art Gallery,Art,Art,USD,2014-07-16,4000.0,2014-07-01 01:27:06,0.0,failed,0.0,US,0.0,0.0,4000.0,2014,07,01,01,2014-07-01
447,100212849,"ThailandMike No.1, Portfolio, hiccup tour guide & Sketchbook",Journalism,Journalism,USD,2016-05-17,2500.0,2016-04-16 14:45:26,3184.0,successful,27.0,US,3184.0,3184.0,2500.0,2016,04,16,16,2016-04-16
448,1002131859,Midwest Side Stories,Country & Folk,Music,USD,2016-09-12,20.0,2016-08-10 16:47:26,5075.0,successful,152.0,US,1380.0,5075.0,20.0,2016,08,10,10,2016-08-10
449,1002132449,Pentimento a documentary about Rene Gimpel ,Documentary,Film & Video,USD,2011-01-20,22000.0,2010-12-21 05:50:06,0.0,failed,0.0,US,0.0,0.0,22000.0,2010,12,21,21,2010-12-21
450,1002132537,Mike Moreno Group - Fall 2011 Release,Jazz,Music,USD,2011-05-15,8000.0,2011-04-08 15:56:53,9137.0,successful,106.0,US,9137.0,9137.0,8000.0,2011,04,08,08,2011-04-08
451,1002133517,SANSIN_Band EP,Rock,Music,USD,2015-08-01,400.0,2015-07-02 01:51:05,0.0,failed,0.0,US,0.0,0.0,400.0,2015,07,02,02,2015-07-02
452,1002139381,Tales from Sheepland: from the imagination of a child,Children's Books,Publishing,USD,2014-09-09,2000.0,2014-07-31 00:54:00,2522.0,successful,51.0,US,2522.0,2522.0,2000.0,2014,07,31,31,2014-07-31
453,1002139540,The Kindness of Strangers,Nonfiction,Publishing,USD,2014-09-15,3021.0,2014-08-31 20:40:19,113.0,failed,5.0,US,113.0,113.0,3021.0,2014,08,31,31,2014-08-31
454,1002140523,Maybe It's Poison,Tabletop Games,Games,USD,2017-10-21,25000.0,2017-09-21 17:00:19,7069.0,failed,191.0,US,3874.0,7069.0,25000.0,2017,09,21,21,2017-09-21
455,1002151750,Smart Dive Buddy: Smartphone Dive Camera & Computer,Hardware,Technology,USD,2014-07-26,15000.0,2014-06-26 07:50:37,3877.0,failed,34.0,US,3877.0,3877.0,15000.0,2014,06,26,26,2014-06-26
456,1002181673,Final Fantasy 8 (VIII) - What Happened Next?,Fiction,Publishing,GBP,2017-06-26,20000.0,2017-04-28 21:03:48,40.0,failed,4.0,GB,30.88,51.91,25956.16,2017,04,28,28,2017-04-28
457,1002182970,iPhone Skin Made From Real Apple Wood,Product Design,Design,USD,2012-06-28,500.0,2012-05-29 16:48:45,838.01,successful,31.0,US,838.01,838.01,500.0,2012,05,29,29,2012-05-29
458,1002183790,The Man in the Field,Horror,Film & Video,GBP,2018-01-08,850.0,2017-12-21 11:19:18,413.0,live,11.0,GB,13.39,563.32,1159.38,2017,12,21,21,2017-12-21
459,1002187988,Unmasking Mental Health Photographic Project (Canceled),Photography,Photography,GBP,2013-05-16,300.0,2013-03-27 20:54:31,0.0,canceled,0.0,GB,0.0,0.0,457.02,2013,03,27,27,2013-03-27
460,1002189572,GoalZidia | Let's Reach Our Goals Together,Web,Technology,USD,2015-04-23,18000.0,2015-03-19 21:01:22,410.0,failed,4.0,US,410.0,410.0,18000.0,2015,03,19,19,2015-03-19
461,1002191351,Mongol Art World Tour _ Save The Art,Performance Art,Art,USD,2015-02-18,25000.0,2015-01-19 11:47:04,1250.0,failed,9.0,US,1250.0,1250.0,25000.0,2015,01,19,19,2015-01-19
462,1002191592,My Darling June,Shorts,Film & Video,USD,2012-09-25,600.0,2012-09-05 02:28:47,10.0,failed,1.0,US,10.0,10.0,600.0,2012,09,05,05,2012-09-05
463,1002193030,"Monster Mob, the fun card game for all the monster family.",Playing Cards,Games,GBP,2016-07-21,5000.0,2016-06-21 22:29:45,80.0,failed,6.0,GB,29.17,104.76,6547.5,2016,06,21,21,2016-06-21
464,1002193523,Blacklivesmatter Series,Painting,Art,USD,2015-03-19,1100.0,2015-02-17 17:34:54,0.0,failed,0.0,US,0.0,0.0,1100.0,2015,02,17,17,2015-02-17
465,1002208176,Sorensen Glass Studio,Art,Art,USD,2015-09-11,10000.0,2015-07-28 05:01:00,10050.0,successful,32.0,US,10050.0,10050.0,10000.0,2015,07,28,28,2015-07-28
466,1002211518,FREE SUPERCOMPUTER,Software,Technology,USD,2014-11-11,98000.0,2014-10-04 02:46:26,1.0,failed,1.0,US,1.0,1.0,98000.0,2014,10,04,04,2014-10-04
467,1002222234,Kings & Astronauts Documentary,Documentary,Film & Video,USD,2012-08-06,7500.0,2012-06-22 02:14:25,691.0,failed,21.0,US,691.0,691.0,7500.0,2012,06,22,22,2012-06-22
468,1002222363,"""MUSIC OVER FAME"" (NO DIVA DJS) T-Shirt",Art,Art,USD,2016-03-18,5000.0,2016-02-17 18:55:29,33.0,failed,4.0,US,33.0,33.0,5000.0,2016,02,17,17,2016-02-17
469,1002226766,GLAMAZON: Publishing Campaign! (Canceled),Fiction,Publishing,USD,2014-08-09,16000.0,2014-06-10 23:15:37,375.0,canceled,5.0,US,375.0,375.0,16000.0,2014,06,10,10,2014-06-10
470,1002234028,æmp:dance / amiti perry + company,Dance,Dance,USD,2011-05-30,3500.0,2011-05-18 20:06:41,3520.0,successful,30.0,US,3520.0,3520.0,3500.0,2011,05,18,18,2011-05-18
471,100224840,Flutter & Flow Knitting Book,Knitting,Crafts,USD,2017-03-01,2000.0,2017-02-13 16:42:14,2025.0,successful,38.0,US,80.0,2025.0,2000.0,2017,02,13,13,2017-02-13
472,1002250421,Spiele für iOS und Android / Games for Android and iOS,Mobile Games,Games,EUR,2015-06-24,2000.0,2015-06-03 17:12:38,1.0,canceled,1.0,DE,1.09,1.12,2240.39,2015,06,03,03,2015-06-03
473,1002264833,Sci-Fi Janitors VS the Redbull Soapbox Race,Webseries,Film & Video,USD,2012-05-13,2500.0,2012-05-03 21:51:06,2708.0,successful,40.0,US,2708.0,2708.0,2500.0,2012,05,03,03,2012-05-03
474,1002269200,Redemption,Hip-Hop,Music,USD,2013-04-11,2000.0,2013-03-12 17:27:11,0.0,failed,0.0,US,0.0,0.0,2000.0,2013,03,12,12,2013-03-12
475,1002272545,Course: Make a Stunning Fantasy RPG with GameMaker Studio,Video Games,Games,USD,2016-08-13,10200.0,2016-07-14 00:01:11,20709.5,successful,1258.0,US,11973.5,20709.5,10200.0,2016,07,14,14,2016-07-14
476,100227845,Secret Behavior Magazine,Art Books,Publishing,USD,2014-08-05,16000.0,2014-07-14 22:22:21,17563.0,successful,136.0,US,17563.0,17563.0,16000.0,2014,07,14,14,2014-07-14
477,1002287054,Michale Graves “Vagabond Acoustic” Extremely Limited Edition,Rock,Music,USD,2013-05-27,2500.0,2013-05-06 01:54:34,12413.0,successful,240.0,US,12413.0,12413.0,2500.0,2013,05,06,06,2013-05-06
478,1002289150,Odyssey Skateboards Launch,Graphic Design,Design,USD,2014-12-20,700.0,2014-11-20 06:55:12,341.0,failed,5.0,US,341.0,341.0,700.0,2014,11,20,20,2014-11-20
479,1002294238,PoolPooj,Nonfiction,Publishing,USD,2015-09-03,15000.0,2015-08-04 17:38:06,0.0,failed,0.0,US,0.0,0.0,15000.0,2015,08,04,04,2015-08-04
480,1002295749,Help Momma Root's Bake Shop Make The Big Move!,Small Batch,Food,USD,2017-06-30,5500.0,2017-05-31 03:06:33,275.0,canceled,2.0,US,0.0,275.0,5500.0,2017,05,31,31,2017-05-31
481,1002299677,A Dark Forest,Comic Books,Comics,GBP,2015-06-28,200.0,2015-05-14 16:00:06,1097.0,successful,89.0,GB,1719.14,1713.93,312.48,2015,05,14,14,2015-05-14
482,1002304874,Shoot For Thrill or Shoot To Kill? Political Sculpture,Sculpture,Art,USD,2015-04-01,500.0,2015-02-04 18:51:00,1745.0,successful,23.0,US,1745.0,1745.0,500.0,2015,02,04,04,2015-02-04
483,100230798,The Structure,Installations,Art,USD,2015-03-19,1000.0,2015-02-17 12:07:49,0.0,failed,0.0,US,0.0,0.0,1000.0,2015,02,17,17,2015-02-17
484,1002308373,Money Shot,Film & Video,Film & Video,USD,2013-09-18,4000.0,2013-09-04 05:15:51,4279.0,successful,60.0,US,4279.0,4279.0,4000.0,2013,09,04,04,2013-09-04
485,1002312219,Vagabond: The Search for My Homeless Father,Documentary,Film & Video,USD,2014-08-10,5000.0,2014-07-11 17:42:33,131.0,failed,6.0,US,131.0,131.0,5000.0,2014,07,11,11,2014-07-11
486,1002342607,Earthreads...the Fabric of the Future,Apparel,Fashion,USD,2016-05-01,13500.0,2016-04-01 05:33:22,1383.0,failed,54.0,US,1383.0,1383.0,13500.0,2016,04,01,01,2016-04-01
487,1002344676,NO! - A game of quick moves and stolen turns,Tabletop Games,Games,CAD,2015-05-27,10000.0,2015-04-27 19:00:30,3969.0,failed,120.0,CA,3259.3,3189.75,8036.65,2015,04,27,27,2015-04-27
488,1002355670,"Amateur Prose: A book of poetry, stories and original art.",Illustration,Art,USD,2015-03-15,2300.0,2015-02-13 05:52:14,2455.0,successful,58.0,US,2455.0,2455.0,2300.0,2015,02,13,13,2015-02-13
489,1002363227,Little Boy Wonder - A Short Film,Film & Video,Film & Video,USD,2013-02-17,3250.0,2013-02-01 23:13:39,3606.0,successful,43.0,US,3606.0,3606.0,3250.0,2013,02,01,01,2013-02-01
490,100236770,JUDGED...The Irreverent Party Game,Games,Games,USD,2016-12-26,22500.0,2016-11-26 02:30:08,345.0,failed,8.0,US,147.0,345.0,22500.0,2016,11,26,26,2016-11-26
491,1002368838,Starting A Herb Garden,Food,Food,AUD,2014-11-22,4500.0,2014-10-23 01:30:31,0.0,failed,0.0,AU,0.0,0.0,3835.01,2014,10,23,23,2014-10-23
492,1002371950,PHANTOM-LIMBED: A Romantic Comedy,Film & Video,Film & Video,USD,2012-09-15,5000.0,2012-08-16 09:38:37,5975.0,successful,40.0,US,5975.0,5975.0,5000.0,2012,08,16,16,2012-08-16
493,1002372799,The Comfy - The Blanket...That's A Sweatshirt!!,Fashion,Fashion,USD,2017-10-29,50000.0,2017-09-29 01:46:27,1525.0,canceled,29.0,US,1060.0,1525.0,50000.0,2017,09,29,29,2017-09-29
494,1002379225,"The World's First Genuine, Intuitively-controlled Skateboard",Technology,Technology,USD,2017-06-15,5000.0,2017-05-01 18:37:51,61416.0,canceled,103.0,US,13700.0,61416.0,5000.0,2017,05,01,01,2017-05-01
495,1002382304,Defenders of the Realm: Minions,Tabletop Games,Games,USD,2013-08-27,25000.0,2013-08-07 01:07:19,91972.5,successful,622.0,US,91972.5,91972.5,25000.0,2013,08,07,07,2013-08-07
496,1002383422,Matt Whistler The movie - Feature Film,Film & Video,Film & Video,USD,2011-07-08,5000.0,2011-06-08 03:32:03,200.0,failed,9.0,US,200.0,200.0,5000.0,2011,06,08,08,2011-06-08
497,1002384825,The Undoing Trilogy,Film & Video,Film & Video,USD,2010-12-10,50000.0,2010-10-11 20:07:32,0.0,failed,0.0,US,0.0,0.0,50000.0,2010,10,11,11,2010-10-11
498,1002388106,R.A.D. (Canceled),Video Games,Games,USD,2015-12-21,6000.0,2015-11-21 19:38:19,31.0,canceled,4.0,US,31.0,31.0,6000.0,2015,11,21,21,2015-11-21
499,1002400187,The Guardians of Salus: Book #1 in the Halix series,Young Adult,Publishing,USD,2017-07-23,500.0,2017-06-03 22:46:42,525.0,successful,7.0,US,0.0,525.0,500.0,2017,06,03,03,2017-06-03
500,1002405311,Blakes Burgers,Restaurants,Food,USD,2015-04-29,25000.0,2015-03-30 19:30:52,0.0,failed,0.0,US,0.0,0.0,25000.0,2015,03,30,30,2015-03-30
501,1002407161,Build a traditional tipi.,DIY,Crafts,USD,2014-09-03,2750.0,2014-08-04 22:42:31,20.0,failed,1.0,US,20.0,20.0,2750.0,2014,08,04,04,2014-08-04
502,1002416983,The Legend of White Woman Creek,Country & Folk,Music,USD,2014-07-16,2500.0,2014-06-21 19:58:41,3100.0,successful,96.0,US,3100.0,3100.0,2500.0,2014,06,21,21,2014-06-21
503,1002418598,To Develop A New Worlds Hottest Chilli.,Community Gardens,Food,AUD,2015-10-29,900.0,2015-09-29 12:02:16,55.0,failed,4.0,AU,38.67,38.98,637.89,2015,09,29,29,2015-09-29
504,10024216,Rock The Audition-In Concert/Sheri Sanders,Theater,Theater,USD,2011-09-27,5000.0,2011-09-02 09:33:06,0.0,failed,0.0,US,0.0,0.0,5000.0,2011,09,02,02,2011-09-02
505,1002421792,"""Fragile"" Stephanie Mathias' First EP!",Pop,Music,USD,2016-09-16,3000.0,2016-08-15 14:20:16,3000.0,successful,60.0,US,986.0,3000.0,3000.0,2016,08,15,15,2016-08-15
506,1002436709,Second Scene Culture City Project,Documentary,Film & Video,USD,2012-09-30,10000.0,2012-08-31 15:28:11,377.0,failed,13.0,US,377.0,377.0,10000.0,2012,08,31,31,2012-08-31
507,1002444966,Agrandissement de la brasserie,Drinks,Food,CHF,2016-04-08,2300.0,2016-03-09 21:23:43,3837.0,successful,32.0,CH,3858.26,4009.53,2403.42,2016,03,09,09,2016-03-09
508,100245014,Small Footprints (Canceled),Painting,Art,USD,2011-01-30,7000.0,2010-12-31 07:52:40,50.0,canceled,1.0,US,50.0,50.0,7000.0,2010,12,31,31,2010-12-31
509,1002451969,GO FAR: The Christopher Rush Story (2),Documentary,Film & Video,USD,2012-02-13,5500.0,2012-01-21 05:51:28,11001.0,successful,66.0,US,11001.0,11001.0,5500.0,2012,01,21,21,2012-01-21
510,1002453633,Esquilo: Simple IoT Development - WiFi + Web IDE + Cloud,DIY Electronics,Technology,USD,2015-06-10,10000.0,2015-05-11 15:52:34,23447.0,successful,298.0,US,23447.0,23447.0,10000.0,2015,05,11,11,2015-05-11
511,1002455585,T-Bone & the Cherry Hogs,Shorts,Film & Video,USD,2012-12-16,3000.0,2012-11-16 01:05:14,0.0,failed,0.0,US,0.0,0.0,3000.0,2012,11,16,16,2012-11-16
512,1002456171,Random Table Wiki,Tabletop Games,Games,USD,2015-04-09,500.0,2015-03-10 15:30:31,501.0,successful,26.0,US,501.0,501.0,500.0,2015,03,10,10,2015-03-10
513,1002478333,"Natural face, feet, and body scrubs",Crafts,Crafts,USD,2016-01-18,120.0,2015-12-19 01:01:55,120.0,successful,1.0,US,120.0,120.0,120.0,2015,12,19,19,2015-12-19
514,1002484986,LDS Home Teaching App (Visiting Teaching Too),Apps,Technology,USD,2014-10-17,45000.0,2014-09-02 15:36:36,895.0,failed,71.0,US,895.0,895.0,45000.0,2014,09,02,02,2014-09-02
515,1002490303,"Mother, I am going",Shorts,Film & Video,GBP,2013-07-31,3000.0,2013-07-02 13:20:39,3396.0,successful,35.0,GB,5166.22,5145.77,4545.73,2013,07,02,02,2013-07-02
516,1002492289,Fritz: A Robotic Puppet,Technology,Technology,USD,2013-05-01,25000.0,2013-04-01 05:25:13,41136.55,successful,236.0,US,41136.55,41136.55,25000.0,2013,04,01,01,2013-04-01
517,10024998,Casper & The Bad Spirits LP Funding,Indie Rock,Music,USD,2014-12-16,5000.0,2014-11-13 04:16:22,5189.0,successful,59.0,US,5189.0,5189.0,5000.0,2014,11,13,13,2014-11-13
518,1002500521,New Abstract artist. If you love art this is for you!,Painting,Art,GBP,2017-01-06,10000.0,2016-12-02 10:48:07,0.0,canceled,0.0,GB,0.0,0.0,12363.38,2016,12,02,02,2016-12-02
519,1002511877,Minecraft Hungergames,Video Games,Games,GBP,2014-12-20,250.0,2014-11-20 16:27:14,3.0,failed,1.0,GB,4.68,4.66,388.4,2014,11,20,20,2014-11-20
520,1002512911,WORLD FAIR,Documentary,Film & Video,USD,2013-03-19,13000.0,2013-02-07 18:42:15,15435.55,successful,251.0,US,15435.55,15435.55,13000.0,2013,02,07,07,2013-02-07
521,1002514543,Campbell Glassworks Co.,Sculpture,Art,USD,2015-09-13,2500.0,2015-08-14 23:04:18,660.0,failed,12.0,US,660.0,660.0,2500.0,2015,08,14,14,2015-08-14
522,1002515281,Zen-Tek Aquaponics- runs on air,Technology,Technology,AUD,2015-09-13,10000.0,2015-08-13 11:26:57,1245.0,failed,6.0,AU,903.58,904.99,7269.03,2015,08,13,13,2015-08-13
523,1002519316,"Your poem, by me.",Poetry,Publishing,CAD,2015-10-31,1000.0,2015-10-01 20:00:32,55.0,failed,3.0,CA,40.98,41.66,757.52,2015,10,01,01,2015-10-01
524,1002520944,Burning Manc Festival,Metal,Music,GBP,2016-11-26,1800.0,2016-11-13 19:39:02,2250.0,successful,85.0,GB,541.88,2840.3,2272.24,2016,11,13,13,2016-11-13
525,1002521611,Airlock bike helmet,Wearables,Technology,USD,2017-02-01,150000.0,2017-01-02 16:55:59,590.0,failed,7.0,US,0.0,590.0,150000.0,2017,01,02,02,2017-01-02
526,1002522073,Lampenschirme und Objekte aus französischer Handarbeit,Embroidery,Crafts,EUR,2016-12-31,3500.0,2016-12-01 20:39:18,31.0,failed,2.0,AT,0.0,32.83,3706.14,2016,12,01,01,2016-12-01
527,1002524565,THE WOODS,Film & Video,Film & Video,USD,2010-11-22,5000.0,2010-09-23 03:48:43,0.0,failed,0.0,US,0.0,0.0,5000.0,2010,09,23,23,2010-09-23
528,1002538085,Green Lizzie: The only container truly adapted for recycling,Product Design,Design,SEK,2017-03-25,1700000.0,2017-02-24 09:06:26,40835.0,failed,34.0,SE,761.14,4579.92,190666.32,2017,02,24,24,2017-02-24
